unique_id,sia_sample_id,sample_year,stream_name,site_id,sample_hitch,compartment,resource,taxon_code,length_mm,d13C,d13C_scl,d15N,d15N_scl,CN
2016-LR03-BNT-5,FH2004,2016,Laramie,LR03,H3,fish,fish,BNT,108,-25.45,0.434451495,9.9,0.624456419,3.51
2016-LR03-BNT-6,FH2005,2016,Laramie,LR03,H3,fish,fish,BNT,88,-26.47,0.380450782,8.6,0.551839038,3.29
2016-LR03-BNT-7,FH2006,2017,Laramie,LR03,H3,fish,fish,BNT,83,-27.231933,0.34011262,9.6235464,0.609013853,3.78
2016-LR03-BNT-8,FH2007,2017,Laramie,LR03,H3,fish,fish,BNT,72,-27.26635,0.33829052,7.03546646,0.464444939,3.69
2016-LR03-BNT-9,FH2008,2016,Laramie,LR03,H3,fish,fish,BNT,79,-26.49,0.379391945,8.3,0.53508118,3.58
2016-LR03-BNT-10,FH2009,2016,Laramie,LR03,H3,fish,fish,BNT,81,-26.79,0.363509382,8.1,0.523909276,3.46
2016-LR03-BNT-11,FH2036,2016,Laramie,LR03,H3,fish,fish,BNT,77,-27.851224,0.307326193,8.0141684,0.519114763,3.76
2016-LR03-BNT-12,FH2037,2016,Laramie,LR03,H3,fish,fish,BNT,67,-27.919845,0.303693269,8.39884,0.540602336,3.56
2016-LR03-BNT-13,FH2038,2016,Laramie,LR03,H3,fish,fish,BNT,89,-28.09845,0.294237585,6.892189,0.456441528,3.73
2016-LR03-BNT-11,FH2039,2016,Laramie,LR03,H3,fish,fish,BNT,156,-27.61,0.320097044,10.23,0.642890062,2.98
2016-LR03-BNT-12,FH2040,2016,Laramie,LR03,H3,fish,fish,BNT,127,-27.81984984,0.3089872,9.576984,0.606412899,3.32
2016-LR03-BNT-13,FH2041,2016,Laramie,LR03,H3,fish,fish,BNT,187,-27.13994,0.344982902,10.198484,0.641129593,3.81
2016-LR03-BNT-14,FH2042,2016,Laramie,LR03,H3,fish,fish,BNT,150,-25.76555,0.417745686,10.3468486,0.649417169,3.78
2016-LR03-BNT-15,FH2043,2016,Laramie,LR03,H3,fish,fish,BNT,70,-27.47183,0.327412023,7.133553,0.469924006,3.56
2016-LR03-BNT-16,FH2044,2016,Laramie,LR03,H3,fish,fish,BNT,99,-25.4698222,0.433402071,6.893288,0.456502918,3.91
2016-LR03-BNT-17,FH2054,2016,Laramie,LR03,H3,fish,fish,BNT,66,-26.126915,0.398614345,6.81236,0.451982318,3.24
2016-LR03-BNT-18,FH2055,2016,Laramie,LR03,H3,fish,fish,BNT,57,-24.96585,0.460083304,6.68214,0.444708291,3.1
2016-LR03-BNT-19,FH2056,2016,Laramie,LR03,H3,fish,fish,BNT,74,-24.85,0.46621662,7.23,0.47531149,3.53
2016-LR03-BNT-80,FH2107,2016,Laramie,LR03,H3,fish,fish,BNT,200,-26.6,0.373568338,10.5,0.657972134,3.4
2016-LR03-BNT-81,FH2108,2016,Laramie,LR03,H3,fish,fish,BNT,210,-26.5,0.378862526,10.1,0.635628324,3.4
2016-LR03-BNT-82,FH2109,2016,Laramie,LR03,H3,fish,fish,BNT,180,-28.13,0.292567269,9.12,0.58088599,3.4
2017-LR03-BNT-26,F-17-276,2017,Laramie,LR03,H3,fish,fish,BNT,49,-25.548362,0.429244026,8.220732,0.530653308,3.692160506
2017-LR03-BNT-27,F-17-277,2017,Laramie,LR03,H3,fish,fish,BNT,55,-25.2564017,0.444700952,7.7592864,0.504877176,3.68840706
2017-LR03-BNT-28,F-17-278,2017,Laramie,LR03,H3,fish,fish,BNT,55,-24.70482556,0.473902428,7.4336776,0.486688823,4.838666524
2017-LR03-BNT-29,F-17-279,2017,Laramie,LR03,H3,fish,fish,BNT,60,-24.9122698,0.46291994,6.2471032,0.420407342,3.845262285
2017-LR03-BNT-30,F-17-280,2017,Laramie,LR03,H3,fish,fish,BNT,60,-24.503996,0.484534721,6.288054,0.422694834,4.583743825
2017-LR03-BNT-31,F-17-281,2017,Laramie,LR03,H3,fish,fish,BNT,60,-24.94155219,0.461369676,6.9103064,0.457453557,4.607092628
2017-LR03-BNT-36,F-17-282,2017,Laramie,LR03,H3,fish,fish,BNT,142,-25.9737612,0.406722595,9.2265236,0.586836348,3.38330368
2017-LR03-BNT-37,F-17-283,2017,Laramie,LR03,H3,fish,fish,BNT,159,-26.100177,0.400029905,9.3303988,0.592638767,3.457452434
2017-LR03-BNT-38,F-17-284,2017,Laramie,LR03,H3,fish,fish,BNT,135,-25.3988703,0.437158397,9.1885692,0.584716233,3.338480335
2017-LR03-BNT-39,F-17-285,2017,Laramie,LR03,H3,fish,fish,BNT,121,-25.7319659,0.419523692,9.609064,0.608204873,3.323546202
2017-LR03-BNT-40,F-17-286,2017,Laramie,LR03,H3,fish,fish,BNT,225,-26.6369425,0.371612533,10.0395468,0.632251437,3.441037487
2017-LR03-BNT-41,F-17-287,2017,Laramie,LR03,H3,fish,fish,BNT,334,-26.561695,0.375596277,10.6398256,0.665782725,3.336994193
2017-LR03-BNT-42,F-17-288,2017,Laramie,LR03,H3,fish,fish,BNT,290,-25.8784477,0.41176867,10.308224,0.647259617,3.321585097
2017-LR03-BNT-43,F-17-289,2017,Laramie,LR03,H3,fish,fish,BNT,231,-26.2075301,0.394346431,10.108464,0.636101119,3.339052769
2017-LR03-BNT-44,F-17-290,2017,Laramie,LR03,H3,fish,fish,BNT,200,-25.3186063,0.441407724,10.0165744,0.63096821,3.36596422
2017-LR03-BNT-45,F-17-291,2017,Laramie,LR03,H3,fish,fish,BNT,219,-25.9817876,0.406297662,9.708944,0.613784122,3.351634748
2017-LR03-BNT-46,F-17-292,2017,Laramie,LR03,H3,fish,fish,BNT,204,-26.2817743,0.390415804,10.10347,0.635822156,3.317847627
2017-LR03-BNT-47,F-17-293,2017,Laramie,LR03,H3,fish,fish,BNT,163,-25.5303026,0.430200125,9.3014336,0.591020785,3.364335244
2017-LR03-CKC-13,F-17-263,2017,Laramie,LR03,H3,fish,fish,CKC,143,-26.4001637,0.384148047,10.2472972,0.643856275,3.390540874
2017-LR03-CKC-14,F-17-264,2017,Laramie,LR03,H3,fish,fish,CKC,104,-27.0151866,0.351587581,9.1286412,0.581368684,3.534019237
2017-LR03-CKC-15,F-17-265,2017,Laramie,LR03,H3,fish,fish,CKC,125,-28.0776813,0.295337119,9.37934,0.595372599,3.700006693
2017-LR03-CKC-16,F-17-266,2017,Laramie,LR03,H3,fish,fish,CKC,115,-26.0620516,0.402048336,9.0507348,0.577016869,3.401408797
2017-LR03-CKC-17,F-17-267,2017,Laramie,LR03,H3,fish,fish,CKC,140,-26.3138799,0.388716073,9.4682332,0.600338131,3.399341397
2017-LR03-CKC-18,F-17-268,2017,Laramie,LR03,H3,fish,fish,CKC,96,-25.7399923,0.419098759,9.5451408,0.604634153,3.493556957
2017-LR03-CKC-19,F-17-269,2017,Laramie,LR03,H3,fish,fish,CKC,105,-25.3356624,0.440504742,8.8889292,0.567978485,3.376998702
2017-LR03-CKC-20,F-17-270,2017,Laramie,LR03,H3,fish,fish,CKC,103,-27.5198465,0.32486994,8.3046312,0.535339877,3.365074618
2017-LR03-CKC-21,F-17-271,2017,Laramie,LR03,H3,fish,fish,CKC,80,-25.6175897,0.425578982,8.6562088,0.554978835,3.44628072
2017-LR03-CKC-22,F-17-272,2017,Laramie,LR03,H3,fish,fish,CKC,94,-25.5523752,0.42903156,8.994802,0.57389249,3.410557279
2016-LR03-CSH-25,FH2024,2016,Laramie,LR03,H3,fish,fish,CSH,NA,-25.23,0.446098708,8.21,0.530053823,3.83
2016-LR03-CSH-26,FH2025,2016,Laramie,LR03,H3,fish,fish,CSH,NA,-25.34,0.440275101,8.54,0.548487466,3.14
2016-LR03-CSH-27,FH2026,2016,Laramie,LR03,H3,fish,fish,CSH,NA,-25.51,0.431274983,8.78,0.561893752,3.39
2016-LR03-LND-15,FH10177,2016,Laramie,LR03,H3,fish,fish,LND,64,-26.2149416,0.393954052,7.9855655,0.517517019,3.265562388
2016-LR03-LND-10,FH9801,2016,Laramie,LR03,H3,fish,fish,LND,75,-26.5207552,0.377763707,8.7937976,0.562664479,3.26877476
2016-LR03-LND-11,FH9966,2016,Laramie,LR03,H3,fish,fish,LND,65,-26.4420688,0.381929512,8.275176,0.533694524,3.369406104
2016-LR03-LND-12,FH9699,2016,Laramie,LR03,H3,fish,fish,LND,88,-26.3391712,0.38737710400000003,8.3272384,0.536602705,3.244319223
2016-LR03-LND-13,FH9799,2016,Laramie,LR03,H3,fish,fish,LND,73,-25.88622,0.41135719,7.8186288,0.508192014,3.327164795
2016-LR03-LND-40,FH2048,2016,Laramie,LR03,H3,fish,fish,LND,83,-27.02,0.351332751,8.46,0.544018704,3.12
2016-LR03-LND-41,FH2049,2016,Laramie,LR03,H3,fish,fish,LND,76,-27.21,0.341273794,8.23,0.531171014,3.84
2016-LR03-LND-42,FH2050,2016,Laramie,LR03,H3,fish,fish,LND,77,-27.49,0.326450069,8.48,0.545135895,3.95
2016-LR03-LND-43,FH2051,2016,Laramie,LR03,H3,fish,fish,LND,94,-26.89,0.358215194,8.56,0.549604657,3.66
2016-LR03-LND-44,FH2052,2016,Laramie,LR03,H3,fish,fish,LND,37,-26.98,0.353450426,8.62,0.552956228,3.79
2016-LR03-LND-45,FH2053,2016,Laramie,LR03,H3,fish,fish,LND,56,-27.23,0.340214957,8.47,0.5445773,3.41
2017-LR03-LND-02,F-17-294,2017,Laramie,LR03,H3,fish,fish,LND,77,-25.96025284,0.407437753,9.15461,0.582819288,4.867984628
2017-LR03-LND-03,F-17-295,2017,Laramie,LR03,H3,fish,fish,LND,55,-26.24936979,0.392131359,9.0487372,0.576905284,4.916669232
2017-LR03-LND-05,F-17-296,2017,Laramie,LR03,H3,fish,fish,LND,85,-26.03689794,0.403380017,9.199556,0.585329951,4.661967341
2017-LR03-LND-09,F-17-297,2017,Laramie,LR03,H3,fish,fish,LND,80,-25.34806226,0.43984827,9.014778,0.575008339,4.225755359
2017-LR03-LND-11,F-17-298,2017,Laramie,LR03,H3,fish,fish,LND,72,-25.32477767,0.441081,8.85497,0.566081541,4.284117152
2017-LR03-LND-18,F-17-299,2017,Laramie,LR03,H3,fish,fish,LND,54,-25.06282608,0.454949209,8.0399492,0.520554867,4.044239153
2017-LR03-LND-19,F-17-300,2017,Laramie,LR03,H3,fish,fish,LND,57,-26.8616817,0.359714418,8.7530924,0.560390706,3.582420832
2016-LR03-LNS-11,FH2010,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-25.95,0.407980557,8.23,0.531171014,3.82
2016-LR03-LNS-12,FH2011,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-26.09,0.400568695,8.19,0.528936633,3.74
2016-LR03-LNS-13,FH2012,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-26.32,0.388392063,8.02,0.519440514,3.79
2016-LR03-LNS-14,FH2013,2017,Laramie,LR03,H3,fish,fish,LNS,NA,-26.47,0.380450782,7.38,0.483690418,3.5
2016-LR03-LNS-15,FH2014,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-26.73,0.366685895,7.3,0.479221656,3.58
2016-LR03-LNS-16,FH2015,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-28.2,0.288861338,7.74,0.503799847,3.02
2016-LR03-LNS-17,FH2031,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-28.94,0.24968435,8.12,0.525026466,3.14
2016-LR03-LNS-18,FH2032,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-26.21,0.39421567,7.56,0.493745133,3.18
2016-LR03-LNS-19,FH2033,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-25.64,0.424392539,7.69,0.501006871,3.62
2016-LR03-LNS-20,FH2034,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-25.13,0.451392895,7.5,0.490393561,3.71
2016-LR03-LNS-21,FH2035,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-25.89,0.41115707,7.31,0.479780252,3.55
2016-LR03-LNS-17,FH2016,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-27.06,0.349215076,7.49,0.489834966,3.19
2017-LR03-LNS-24,F-17-273,2017,Laramie,LR03,H3,fish,fish,LNS,179,-29.0358328,0.244610782,7.9230896,0.514027145,3.324240065
2017-LR03-LNS-23,F-17-274,2017,Laramie,LR03,H3,fish,fish,LNS,190,-27.0543153,0.349516034,8.0689144,0.522172849,3.372207102
2017-LR03-LNS-25,F-17-275,2017,Laramie,LR03,H3,fish,fish,LNS,182,-26.2526786,0.391956185,7.4286836,0.486409861,3.367113342
2016-LR03-WHS-18,FH2017,2016,Laramie,LR03,H3,fish,fish,WHS,NA,-26.73,0.366685895,7.02,0.46358099,3.89
2016-LR03-WHS-19,FH2018,2016,Laramie,LR03,H3,fish,fish,WHS,NA,-26.7,0.368274151,7.37,0.483131823,3.27
2016-LR03-WHS-20,FH2019,2016,Laramie,LR03,H3,fish,fish,WHS,NA,-26.89,0.358215194,7.74,0.503799847,3.4
2016-LR03-WHS-21,FH2020,2016,Laramie,LR03,H3,fish,fish,WHS,NA,-26.99,0.352921007,6.89,0.456319251,3.15
2016-LR03-WHS-22,FH2021,2016,Laramie,LR03,H3,fish,fish,WHS,NA,-26.17,0.396333345,7.94,0.514971752,3.31
2016-LR03-WHS-23,FH2022,2016,Laramie,LR03,H3,fish,fish,WHS,NA,-26.67,0.369862407,7.67,0.49988968,3.71
2016-LR03-WHS-24,FH2023,2016,Laramie,LR03,H3,fish,fish,WHS,NA,-26.12,0.398980439,7.05,0.465256775,3.77
2016-LR03-WHS-24,FH2030,2017,Laramie,LR03,H3,fish,fish,WHS,NA,-26.98,0.353450426,7.78,0.506034228,3.28
2017-LR03-WHS-01,F-17-301,2017,Laramie,LR03,H3,fish,fish,WHS,404,-25.4911739,0.432271672,9.0117816,0.574840962,3.585720508
2017-LR03-WHS-02,F-17-302,2017,Laramie,LR03,H3,fish,fish,WHS,161,-25.6717679,0.422710687,8.4474596,0.543318204,3.367790186
2017-LR03-WHS-03,F-17-303,2017,Laramie,LR03,H3,fish,fish,WHS,214,-25.4761244,0.43306842,8.435474,0.542648694,3.359522004
2017-LR03-WHS-04,F-17-304,2017,Laramie,LR03,H3,fish,fish,WHS,116,-25.5363224,0.429881425,8.420492,0.541811806,3.44216711
2017-LR03-WHS-05,F-17-305,2017,Laramie,LR03,H3,fish,fish,WHS,165,-28.9969942,0.24666697,8.0789024,0.522730774,3.378867101
2017-LR03-WHS-06,F-17-306,2017,Laramie,LR03,H3,fish,fish,WHS,177,-26.2125466,0.394080848,8.3615628,0.538520049,3.379018099
2017-LR03-WHS-07,F-17-307,2017,Laramie,LR03,H3,fish,fish,WHS,210,-25.5573917,0.428765977,8.3815388,0.539635899,3.411736694
2017-LR03-WHS-08,F-17-308,2017,Laramie,LR03,H3,fish,fish,WHS,171,-27.6934174,0.315680771,8.28066,0.534000857,3.738709857
2016-LR04-BMN-84,FH945,2016,Laramie,LR04,H3,fish,fish,BMN,66,-30.6598537,0.158632069,8.38886,0.540044858,3.276156796
2016-LR04-BMN-82,FH934,2016,Laramie,LR04,H3,fish,fish,BMN,62,-30.740435,0.154365944,8.02002,0.519441631,3.954368929
2016-LR04-BMN-87,FH9544,2016,Laramie,LR04,H3,fish,fish,BMN,63,-29.82828,0.202657141,8.26617,0.533191453,3.2773626
2016-LR04-BMN-85,FH960,2016,Laramie,LR04,H3,fish,fish,BMN,60,-30.283727,0.178544922,7.89382,0.512392159,3.277271
2016-LR04-BMN-86,FH9601,2016,Laramie,LR04,H3,fish,fish,BMN,61,-29.52235042,0.218853626,7.6454212,0.49851672,4.423590067
2016-LR04-BMN-83,FH954,2016,Laramie,LR04,H3,fish,fish,BMN,62,-29.93011343,0.197265888,7.559318,0.493707036,4.560621934
2017-LR04-BMN-86,F-17-310,2017,Laramie,LR04,H3,fish,fish,BMN,65,-30.3802548,0.17343456,7.3188156,0.480272687,3.588151057
2017-LR04-BMN-87,F-17-311,2017,Laramie,LR04,H3,fish,fish,BMN,69,-31.0133371,0.139917995,9.2934432,0.590574445,3.712104102
2017-LR04-BMN-88,F-17-312,2017,Laramie,LR04,H3,fish,fish,BMN,68,-29.64697902,0.212255554,7.8931256,0.51235337,4.078206823
2017-LR04-BMN-89,F-17-313,2017,Laramie,LR04,H3,fish,fish,BMN,67,-31.2400829,0.127913647,7.0091876,0.462977014,3.826109274
2017-LR04-BMN-90,F-17-314,2017,Laramie,LR04,H3,fish,fish,BMN,70,-31.4096406,0.118936945,7.9500572,0.515533542,3.679913935
2017-LR04-BMN-91,F-17-315,2017,Laramie,LR04,H3,fish,fish,BMN,64,-31.1437661,0.133012839,7.7852552,0.506327781,3.568324882
d-663,NA,2013,Laramie,LR04,H3,fish,fish,BMN,NA,-29.9,0.19886014900000001,8.2,0.529495228,3.5
d-664,NA,2013,Laramie,LR04,H3,fish,fish,BMN,NA,-29.6,0.214742712,6.9,0.456877847,3.5
d-388,NA,2013,Laramie,LR04,H3,fish,fish,BMN,55,-29.5,0.2200369,7.4,0.484807609,3.4
2016-LR04-BNT-01,2016_F064,2016,Laramie,LR04,H3,fish,fish,BNT,315,-26.9921645,0.352806414,9.6996696,0.613266058,3.431178573
2016-LR04-BNT-02,2016_F067,2016,Laramie,LR04,H3,fish,fish,BNT,309,-25.055036,0.45536163,9.8345616,0.620801061,3.19828299
2016-LR04-BNT-18,2016_F070,2016,Laramie,LR04,H3,fish,fish,BNT,137,-27.1942645,0.342106861,9.5358008,0.604112425,3.215692601
2016-LR04-BNT-19,2016_F072,2016,Laramie,LR04,H3,fish,fish,BNT,118,-26.4040535,0.383942114,9.0691744,0.578046896,3.358653063
2016-LR04-BNT-20,2016_F074,2017,Laramie,LR04,H3,fish,fish,BNT,60,-26.163525,0.396676143,7.752431,0.504494237,3.264514
2016-LR04-BNT-21,2016_F075,2016,Laramie,LR04,H3,fish,fish,BNT,103,-26.8931355,0.358049195,8.8883192,0.567944411,3.309888917
2016-LR04-BNT-22,2016_F077,2016,Laramie,LR04,H3,fish,fish,BNT,110,-26.714277,0.3675183,8.7434352,0.55985126,3.236482951
2016-LR04-BNT-23,2016_F079,2017,Laramie,LR04,H3,fish,fish,BNT,69,-25.9250765,0.409300054,8.003028,0.518492466,3.694596512
2016-LR04-BNT-24,2016_F080,2016,Laramie,LR04,H3,fish,fish,BNT,117,-25.6865985,0.421925527,8.8313648,0.564762965,3.280026928
2016-LR04-BNT-25,2016_F082,2016,Laramie,LR04,H3,fish,fish,BNT,57,-26.225195,0.393411218,8.857344,0.566214151,3.473908856
2016-LR04-BNT-26,2016_F083,2017,Laramie,LR04,H3,fish,fish,BNT,155,-26.8486735,0.360403097,8.6485112,0.55454885,3.201821547
2016-LR04-BNT-27,2016_F085,2016,Laramie,LR04,H3,fish,fish,BNT,79,-25.9392235,0.408551086,7.543396,0.492817641,3.692661749
2016-LR04-BNT-28,2016_F086,2016,Laramie,LR04,H3,fish,fish,BNT,55,-26.008948,0.40485974,8.1938752,0.5291531,3.604922094
2016-LR04-BNT-29,2016_F087,2016,Laramie,LR04,H3,fish,fish,BNT,52,-25.418816,0.436102435,7.5174168,0.491366455,3.513462464
2016-LR04-BNT-30,2016_F088,2017,Laramie,LR04,H3,fish,fish,BNT,47,-25.3753645,0.438402838,7.7042672,0.50180383,3.586720678
2016-LR04-BNT-53,2016_F150,2016,Laramie,LR04,H3,fish,fish,BNT,196,-29.7454277,0.207043497,9.1237634,0.581096212,3.669231696
2016-LR04-BNT-54,2016_F153,2016,Laramie,LR04,H3,fish,fish,BNT,171,-28.9048867,0.251543314,8.8769116,0.567307188,3.384401161
2016-LR04-BNT-55,2016_F156,2017,Laramie,LR04,H3,fish,fish,BNT,151,-28.6598133,0.264517959,9.022824,0.575457785,3.255275374
2016-LR04-BNT-56,2016_F158,2016,Laramie,LR04,H3,fish,fish,BNT,140,-28.7509563,0.259692678,9.1967196,0.585171511,3.297745882
2016-LR04-BNT-57,2016_F160,2016,Laramie,LR04,H3,fish,fish,BNT,199,-27.7321801,0.313628601,9.7953602,0.61861129,3.443552233
2016-LR04-BNT-58,2016_F163,2016,Laramie,LR04,H3,fish,fish,BNT,174,-28.7489309,0.259799906,9.0568036,0.577355869,3.392268012
2016-LR04-BNT-59,2016_F165,2016,Laramie,LR04,H3,fish,fish,BNT,200,-28.154476,0.291271464,8.7339974,0.559324069,3.31091723
2016-LR04-BNT-62,2016_F170,2016,Laramie,LR04,H3,fish,fish,BNT,78,-31.3333413,0.122976373,8.5551048,0.549331213,3.963694752
2016-LR04-BNT-63,2016_F171,2017,Laramie,LR04,H3,fish,fish,BNT,51,-30.3803906,0.17342737,8.2952608,0.534816451,3.276524559
2016-LR04-BNT-60,2016_F168,2016,Laramie,LR04,H3,fish,fish,BNT,83,-30.4754476,0.168394874,8.912629,0.569302345,3.80476066
2016-LR04-BNT-61,2016_F169,2016,Laramie,LR04,H3,fish,fish,BNT,85,-30.5147752,0.166312797,8.6362426,0.553863532,3.822445685
2016-LR01-BNT-02,FH417,2017,Laramie,LR04,H3,fish,fish,BNT,159,-25.4299092,0.43551514,7.90286,0.512897129,3.272336231
2016-LR01-BNT-01,FH419,2016,Laramie,LR04,H3,fish,fish,BNT,172,-25.9886988,0.40593177,7.98366,0.517410579,3.266603164
2017-LR04-BNT-01,F-17-316,2017,Laramie,LR04,H3,fish,fish,BNT,280,-26.8988038,0.357749105,9.7199308,0.614397839,3.39668998
2017-LR04-BNT-02,F-17-317,2017,Laramie,LR04,H3,fish,fish,BNT,450,-26.3640449,0.386060244,9.4752248,0.600728679,3.816225776
2017-LR04-BNT-49,F-17-318,2017,Laramie,LR04,H3,fish,fish,BNT,74,-29.8404794,0.202011282,9.2005548,0.585385743,3.436775426
2017-LR04-BNT-50,F-17-319,2017,Laramie,LR04,H3,fish,fish,BNT,71,-30.5126904,0.166423171,8.8070276,0.563403501,3.737211965
2017-LR04-BNT-51,F-17-320,2017,Laramie,LR04,H3,fish,fish,BNT,76,-29.1943542,0.236218361,9.3353928,0.59291773,3.413408627
2017-LR04-BNT-52,F-17-321,2017,Laramie,LR04,H3,fish,fish,BNT,69,-28.6345128,0.265857415,9.4752248,0.600728679,3.416548806
2017-LR04-BNT-53,F-17-322,2017,Laramie,LR04,H3,fish,fish,BNT,70,-29.5595554,0.216883925,9.5021924,0.602235076,3.423260677
2017-LR04-BNT-54,F-17-323,2017,Laramie,LR04,H3,fish,fish,BNT,63,-29.6789481,0.210563052,9.3024324,0.591076577,3.393817039
2017-LR04-BNT-55,F-17-324,2017,Laramie,LR04,H3,fish,fish,BNT,64,-28.6937075,0.262723537,9.3953208,0.596265279,3.377825946
d-419,NA,2013,Laramie,LR04,H3,fish,fish,BNT,NA,-27.4,0.331214838,8.7,0.55742499,3.4
d-394,NA,2013,Laramie,LR04,H3,fish,fish,BNT,140,-26.6,0.373568338,9.1,0.5797688,3.2
d-393,NA,2013,Laramie,LR04,H3,fish,fish,BNT,195,-26.4,0.384156713,9.5,0.602112609,3.2
d-396,NA,2013,Laramie,LR04,H3,fish,fish,BNT,240,-26.4,0.384156713,10.3,0.646800229,3.4
d-412,NA,2013,Laramie,LR04,H3,fish,fish,BNT,NA,-26.2,0.394745089,10.3,0.646800229,3.4
d-401,NA,2013,Laramie,LR04,H3,fish,fish,BNT,NA,-26.1,0.400039276,9.9,0.624456419,3.3
d-414,NA,2013,Laramie,LR04,H3,fish,fish,BNT,NA,-26.1,0.400039276,9.6,0.607698562,3.4
d-406,NA,2013,Laramie,LR04,H3,fish,fish,BNT,368,-26,0.405333464,10.1,0.635628324,3.2
d-415,NA,2013,Laramie,LR04,H3,fish,fish,BNT,NA,-26,0.405333464,9.5,0.602112609,3.2
d-416,NA,2013,Laramie,LR04,H3,fish,fish,BNT,253,-26,0.405333464,9.6,0.607698562,3.2
d-411,NA,2013,Laramie,LR04,H3,fish,fish,BNT,445,-25.9,0.410627651,9.8,0.618870467,3.4
d-395,NA,2013,Laramie,LR04,H3,fish,fish,BNT,343,-25.8,0.415921839,10.5,0.657972134,3.1
d-409,NA,2013,Laramie,LR04,H3,fish,fish,BNT,410,-25.8,0.415921839,9.8,0.618870467,3.2
d-417,NA,2013,Laramie,LR04,H3,fish,fish,BNT,445,-25.7,0.421216026,10.1,0.635628324,3.2
d-392,NA,2013,Laramie,LR04,H3,fish,fish,BNT,345,-25.6,0.426510214,9.8,0.618870467,3.3
d-397,NA,2013,Laramie,LR04,H3,fish,fish,BNT,290,-25.6,0.426510214,9.3,0.590940705,3.3
d-402,NA,2013,Laramie,LR04,H3,fish,fish,BNT,416,-25.5,0.431804401,9.8,0.618870467,3.3
d-399,NA,2013,Laramie,LR04,H3,fish,fish,BNT,NA,-25.4,0.437098589,9.4,0.596526657,3.1
d-404,NA,2013,Laramie,LR04,H3,fish,fish,BNT,NA,-25.4,0.437098589,9.8,0.618870467,3.1
d-405,NA,2013,Laramie,LR04,H3,fish,fish,BNT,500,-25.4,0.437098589,9.5,0.602112609,3.2
d-403,NA,2013,Laramie,LR04,H3,fish,fish,BNT,410,-25.3,0.442392776,9.6,0.607698562,3.2
d-407,NA,2013,Laramie,LR04,H3,fish,fish,BNT,330,-25.3,0.442392776,9.9,0.624456419,3.2
d-408,NA,2013,Laramie,LR04,H3,fish,fish,BNT,335,-25.3,0.442392776,10.4,0.652386181,3.1
d-413,NA,2013,Laramie,LR04,H3,fish,fish,BNT,NA,-25.3,0.442392776,10.2,0.641214276,3.2
d-102,NA,2013,Laramie,LR04,H3,fish,fish,BNT,310,-25.2,0.447686964,9.7,0.613284514,3.2
d-410,NA,2013,Laramie,LR04,H3,fish,fish,BNT,360,-25.2,0.447686964,9.9,0.624456419,3.2
d-398,NA,2013,Laramie,LR04,H3,fish,fish,BNT,470,-24.8,0.468863714,9.3,0.590940705,3.2
d-101,NA,2013,Laramie,LR04,H3,fish,fish,BNT,320,-24.7,0.474157902,9.6,0.607698562,3.2
d-391,NA,2013,Laramie,LR04,H3,fish,fish,BNT,570,-24.7,0.474157902,10.2,0.641214276,3
d-418,NA,2013,Laramie,LR04,H3,fish,fish,BNT,470,-24.7,0.474157902,9.4,0.596526657,3.1
d-400,NA,2013,Laramie,LR04,H3,fish,fish,BNT,NA,-24.3,0.495334652,9.5,0.602112609,3.1
d-956,NA,2016,Laramie,LR04,H3,fish,fish,BNT,NA,-27.6,0.320626463,9.2,0.585354752,3.6
d-960,NA,2016,Laramie,LR04,H3,fish,fish,BNT,NA,-26.3,0.389450901,9.6,0.607698562,3.3
d-961,NA,2016,Laramie,LR04,H3,fish,fish,BNT,NA,-25.9,0.410627651,9.5,0.602112609,3.4
d-957,NA,2016,Laramie,LR04,H3,fish,fish,BNT,NA,-25.8,0.415921839,10.1,0.635628324,3.2
d-945,NA,2016,Laramie,LR04,H3,fish,fish,BNT,NA,-25.4,0.437098589,9.8,0.618870467,3.3
d-953,NA,2014,Laramie,LR04,H3,fish,fish,BNT,NA,-25.3,0.442392776,10.2,0.641214276,3.9
d-962,NA,2016,Laramie,LR04,H3,fish,fish,BNT,NA,-25.3,0.442392776,9.4,0.596526657,3.1
d-964,NA,2016,Laramie,LR04,H3,fish,fish,BNT,NA,-25,0.458275339,9.3,0.590940705,3.1
d-958,NA,2014,Laramie,LR04,H3,fish,fish,BNT,NA,-24.8,0.468863714,9.4,0.596526657,3.2
d-963,NA,2014,Laramie,LR04,H3,fish,fish,BNT,NA,-24.6,0.479452089,9.2,0.585354752,3.2
d-959,NA,2014,Laramie,LR04,H3,fish,fish,BNT,NA,-24.3,0.495334652,9.9,0.624456419,3.1
d-639,NA,2013,Laramie,LR04,H3,fish,fish,BNT-yoy,NA,-30.1,0.188271774,9.1,0.5797688,3.4
